date,n100_v1_r5,n100_v1_r10,n100_v1_r20,n100_v1_r40,n100_v1_r60,n100_v2_r5,n100_v2_r10,n100_v2_r20,n100_v2_r40,n100_v2_r60,n100_v3_r5,n100_v3_r10,n100_v3_r20,n100_v3_r40,n100_v3_r60,n100_v4_r5,n100_v4_r10,n100_v4_r20,n100_v4_r40,n100_v4_r60,mid_v1_r5,mid_v1_r10,mid_v1_r20,mid_v1_r40,mid_v1_r60,mid_v2_r5,mid_v2_r10,mid_v2_r20,mid_v2_r40,mid_v2_r60,mid_v3_r5,mid_v3_r10,mid_v3_r20,mid_v3_r40,mid_v3_r60,mid_v4_r5,mid_v4_r10,mid_v4_r20,mid_v4_r40,mid_v4_r60
2024-08-29,5959077.0994534,7556451.288571048,8388831.480051603,6888421.990580901,5984396.244667301,3511297.998988249,4198903.316001648,5180287.143404749,4232515.480844348,3691769.5243395995,7500199.519423352,8309368.596413801,6690719.2980851475,7121418.232027749,6568343.1912662,4140765.6300704507,4545364.082481949,4758424.3938444,4945151.069144101,3722703.664179049,11942193.855413496,12920176.2636913,13735995.053401448,12343851.8232337,17351957.9757812,5981599.99318615,6337519.044843353,5963824.085575752,7526885.492651898,8475998.76657585,14114237.724567752,19492290.44724545,17989231.0492122,28106278.75963285,19572462.816002198,6814312.6896083485,9280932.073939148,7282862.322925903,12033099.144970102,9708695.496037599
2024-08-30,5990826.8494534,7609458.838571047,8402408.650051603,6917668.9105809005,5997542.517467301,3528394.098988249,4215945.346001649,5199346.73340475,4253621.260844348,3716162.8861396,7554511.549423352,8340176.876413802,6720325.188085148,7152988.992027749,6594561.210566198,4159134.6700704508,4558182.242481949,4772513.113844399,4965153.269144101,3740702.570479049,12080009.125413498,13159234.0936913,13990060.123401444,12557524.833233697,17656126.3457812,6029472.803186149,6397999.564843353,6038709.165575752,7637466.372651897,8599449.08657585,14412491.22456775,19948873.327245448,18464198.949212197,28869082.259632852,19935429.236002196,6888362.669608347,9374509.09393915,7380237.232925903,12226958.764970101,9847457.536037602
2024-09-02,6063665.6394534,7708565.108571047,8438485.340051603,6916335.020580899,6015526.8430673,3560199.34898825,4248546.386001648,5224783.803404748,4253334.210844348,3711719.1597396,7661272.179423352,8378710.646413801,6752176.658085147,7150203.912027748,6578911.369166201,4190433.1400704505,4572521.642481949,4784482.6338444,4964170.589144101,3721040.2930790484,12035981.055413496,13016225.363691296,14010508.203401446,12534118.123233698,17569683.575781196,6009367.543186149,6353181.394843352,6019399.485575752,7604933.092651898,8574878.81657585,14410866.824567752,19920384.79724545,18502916.5992122,28858337.309632845,19810921.5160022,6864696.839608347,9330906.523939151,7377088.072925903,12205654.4949701,9816309.246037599
2024-09-03,6030430.572891,7753447.698571047,8516234.080051605,6943177.8205809,6055272.229067301,3549657.0682910997,4276993.436001648,5252867.78340475,4260103.930844349,3728753.7257395997,7630922.203217453,8423031.906413801,6787611.568085149,7181342.262027749,6687972.5701662,4185128.632488101,4591207.282481949,4804412.6238444,4973997.039144102,3759872.794079049,11976022.100088498,12911099.793691302,13912200.173401449,12411245.453233698,17454562.595781196,5989886.01056115,6328055.274843353,6001099.865575752,7565990.652651899,8522008.28657585,14366659.151017748,19762816.17724545,18381583.199212197,28608561.81963285,19659900.936002202,6836954.828433347,9282218.28393915,7347658.602925903,12131183.7349701,9750301.836037599
2024-09-04,6002586.621290999,7762551.798571048,8481787.710051604,6908385.970580899,6099032.781467302,3540768.602691099,4277352.796001649,5246314.66340475,4245947.080844348,3742452.2451396,7592207.127617452,8395677.966413802,6766504.478085149,7145910.2320277495,6814334.8370662,4176676.280088101,4584345.282481949,4795400.3438444,4959039.899144102,3803794.531979048,11917581.250088496,12896891.4936913,13802197.773401449,12337911.253233697,17178468.245781202,5972590.41056115,6329838.774843352,5985172.315575752,7534258.802651897,8445122.90657585,14289809.70101775,19691439.62724545,18255343.749212198,28420017.26963285,19162906.556002196,6819757.4284333475,9260523.983939148,7303664.652925903,12032563.9849701,9597325.7760376
2024-09-05,5975350.158890999,7737813.398571047,8533361.890051603,6890005.5205809,6085884.471067302,3534196.9917910993,4271894.596001648,5256105.04340475,4233850.120844347,3748849.5927395998,7574777.914217452,8398673.6964138,6775466.238085149,7117815.652027749,6773515.0146662,4167724.9839881007,4577399.272481949,4795043.593844401,4944451.399144101,3782816.373579049,11936676.850088498,12919610.2436913,13822381.323401447,12336376.203233697,17108072.3457812,5982576.76056115,6330424.124843352,5987280.265575753,7537828.652651899,8389996.95657585,14292711.951017749,19684511.42724545,18297428.3992122,28454342.76963285,19000834.2560022,6828764.628433348,9255574.83393915,7302909.302925903,12036104.484970098,9516579.576037599
2024-09-06,5895741.481690999,7625139.038571048,8416009.180051602,6848573.6705809,6032970.7826673,3509099.2390910992,4232025.996001649,5211584.22340475,4219238.700844348,3706485.2723395997,7492858.5540174525,8325112.126413801,6717547.848085148,7068223.602027749,6655172.689266199,4140970.655688101,4547203.772481949,4765197.3538444005,4925720.609144101,3731376.2821790488,11768971.400088497,12944017.5236913,13837253.583401447,12385863.253233697,17071760.1457812,5938422.810561149,6329465.6648433525,6023263.455575752,7582792.872651897,8378283.85657585,14123949.701017749,19895069.377245452,18543238.3292122,28875239.04963285,19138300.246002197,6768781.078433347,9287882.28393915,7384046.482925903,12154404.6549701,9542255.4860376
2024-09-09,5847264.988890999,7538861.698571048,8355512.490051605,6814453.2705809,6042052.9534673,3494162.796791099,4214061.196001649,5193908.593404749,4208382.460844348,3724841.232139599,7441391.244217453,8254330.726413802,6659012.5880851485,7031130.202027749,6648987.201566201,4125452.6289881007,4531458.7124819495,4750043.9738444,4912590.189144101,3745809.261479049,11807486.750088496,12967234.083691299,13779845.333401449,12290587.393233698,16969658.4057812,5948932.310561149,6344031.514843353,6023650.705575752,7584901.582651896,8340021.576575849,14108336.50101775,19798630.81724545,18484537.399212196,28741209.14963285,18953471.7260022,6763423.678433348,9257475.963939149,7350626.492925904,12113970.8549701,9484742.4160376
2024-09-10,5886985.746091,7540419.654846045,8404033.660051603,6831712.8705808995,6069531.9402673,3496256.8832410993,4211347.352801649,5208740.24340475,4209726.220844348,3736928.8679396,7484499.979417453,8288501.617563801,6684919.888085149,7047770.562027749,6691727.159866201,4125388.0357881,4526715.470331949,4760098.1038444005,4915426.589144101,3760068.9467790485,11944019.813713497,13101946.6391413,13885606.673401447,12416489.053233698,16983352.0957812,5956949.412261149,6370206.270343352,6050519.165575752,7649343.152651899,8359458.4365758505,14138289.80286775,19953778.655895453,18621923.749212198,29060697.36963285,19000953.5860022,6772257.106383347,9268803.44673915,7375487.352925902,12212242.6349701,9500437.1360376
2024-09-11,5794766.420490999,7458101.814846047,8303467.620051604,6789533.8705809,6072520.195067301,3456696.006141099,4186611.952801649,5188201.513404749,4193666.390844349,3737234.3267395995,7382516.754817452,8192761.887563802,6622137.828085149,6999713.1120277485,6665744.578666199,4083852.369888101,4495114.97033195,4742436.5938444,4896309.379144101,3752371.0075790486,12036964.233713496,13193423.129141299,13924536.073401447,12478148.853233697,16723415.9957812,5954274.92226115,6359881.060343351,6050928.115575752,7654013.702651899,8276049.53657585,14163810.802867748,19971095.22589545,18712215.7992122,29225337.169632852,18600418.3860022,6753001.476383347,9211292.22673915,7368065.002925904,12209576.1849701,9377571.7360376
2024-09-12,5917900.658090998,7570806.974846046,8453183.260051604,6924088.920580899,6181071.2142673,3510109.330241099,4241539.272801649,5263275.66340475,4250569.890844348,3806787.2769395993,7527609.881417451,8326401.0675638,6728841.378085149,7134452.432027749,6782456.5563662,4133244.9987881007,4549768.500331949,4800879.7638444,4954797.809144101,3809236.9582790486,12219155.353713496,13417460.669141298,14154576.773401443,12672727.153233696,16820841.145781197,6012844.432261149,6418165.600343352,6128203.315575752,7733337.052651899,8328340.906575849,14356721.00286775,20217564.79589545,18990122.0992122,29622039.819632854,18708622.756002203,6829049.896383347,9308849.15673915,7453982.252925903,12330222.934970101,9455962.0760376
2024-09-13,5877678.998890999,7532119.684846046,8418998.870051604,6880404.5205809,6140140.602667302,3498900.883041099,4229996.312801649,5242974.233404749,4236701.340844347,3792158.9523395994,7471501.914217452,8306660.287563801,6702519.418085149,7092604.082027749,6759488.244266201,4120641.5399881005,4538275.380331948,4783424.7638444,4939926.879144101,3794186.9971790486,12346472.223713495,13563314.9691413,14445744.963401444,12948309.313233698,17068533.285781197,6051017.192261148,6461266.000343352,6242947.725575752,7887515.3226518985,8410434.436575849,14434569.20286775,20584339.72589545,19580975.999212198,30572740.18963285,19170161.7860022,6902797.116383347,9400131.75673915,7616413.012925903,12603673.5649701,9597098.6360376
2024-09-16,5904366.265291,7542042.684846046,8435868.800051603,6884279.970580899,6117152.015467301,3508264.337941099,4239605.102801649,5244815.963404749,4236179.910844348,3781982.5491395993,7493859.851617453,8346630.547563802,6685869.428085148,7092137.302027749,6728848.6910662,4124289.3120881002,4549657.500331949,4784158.9738444,4938568.309144101,3777928.1359790484,12307043.933713496,13479429.0291413,14589284.143401446,13121642.743233697,17353875.855781198,6046611.672261149,6440783.610343352,6330992.445575752,7991489.402651897,8492059.276575848,14406821.30286775,20543189.375895448,20031614.979212202,31302099.52963285,19697763.616002202,6894376.226383347,9359903.226739151,7759110.022925903,12819363.9249701,9758015.7760376
2024-09-17,5864956.508490999,7455066.3048460465,8393494.110051604,6820541.4705809,6124109.698267302,3493010.3638089993,4210431.082801649,5225560.19340475,4221861.530844348,3793623.670939599,7426313.433717451,8272720.667563802,6644161.438085148,7023424.012027749,6731400.100366199,4105306.3646065006,4520333.430331949,4762352.7738443995,4918590.099144101,3782215.562279049,12397700.368113495,13518584.329141298,14503932.373401446,13040037.903233698,17181393.0457812,6061057.73708615,6454142.260343352,6262398.565575752,7923985.452651899,8432695.336575849,14489402.85274275,20656454.775895447,19834723.8492122,31013460.16963285,19435383.986002196,6917616.599433348,9378996.72673915,7671313.852925903,12703265.9849701,9659110.1860376
2024-09-18,5840966.238490999,7426742.574846047,8421997.830051603,6838642.1705809,6188637.6366673,3484452.4637089996,4210054.752801649,5252826.83340475,4230050.600844348,3806509.4663396,7398656.813717453,8223955.5075638015,6645984.468085147,7039661.56202775,6782473.4582662005,4095460.3950065007,4520469.66033195,4779234.3138444,4926220.859144101,3787257.481179049,12257947.368113495,13366447.119141301,14292216.433401445,12840804.243233697,16972241.7557812,6001059.287086151,6397765.950343352,6204547.105575752,7843286.932651898,8444775.276575848,14267594.80274275,20426253.76589545,19547053.6492122,30557182.299632847,19153407.2760022,6845406.449433347,9288357.55673915,7595611.292925903,12569084.504970098,9654222.6660376
2024-09-19,5808659.3208909985,7303079.424846047,8355700.400051604,6753585.3205809,6198812.547467301,3465492.912309,4169888.1328016487,5221853.203404749,4203996.350844348,3800586.9111395995,7316532.052117453,8109694.397563802,6595686.108085148,6941873.342027749,6752959.7030662,4069710.6578065003,4474380.360331949,4747489.8438444,4892182.699144102,3767280.9979790486,12238060.998113496,13329113.4891413,14200769.823401446,12859527.503233697,16798833.5457812,5984818.27708615,6359600.420343352,6203751.615575752,7824997.902651899,8354232.586575851,14181538.002742752,20246597.90589545,19549178.6992122,30655224.269632854,18967151.9360022,6804834.879433349,9207546.19673915,7602437.752925903,12540110.1349701,9531112.786037598
2024-09-20,5884288.5856909985,7442171.4748460455,8575930.190051604,6882446.520580901,6311283.015467301,3516378.478708999,4219806.762801649,5316529.89340475,4271454.590844348,3872828.7541395994,7441507.7289174525,8271619.977563802,6751419.038085148,7072733.902027749,6959933.5585662,4121327.5266065006,4526898.15033195,4815619.883844401,4958553.9191441005,3855460.168479049,12511480.388113495,13504775.4091413,14369150.433401445,13042765.243233697,16991783.7557812,6051634.84708615,6410857.890343352,6266014.755575752,7902505.232651897,8426543.25657585,14454721.20274275,20478718.83589545,19681987.8492122,30857513.149632853,19193568.556002196,6899085.369433349,9312435.93673915,7660990.942925903,12627619.3549701,9647816.426037598
2024-09-23,5987266.153690999,7573364.214846047,8699825.910051603,6994912.020580901,6364821.382667301,3570377.156808999,4265397.202801649,5370097.653404749,4321025.840844348,3915831.6923395996,7590081.841917452,8440116.217563802,6832898.158085149,7186306.072027749,7022686.8092662,4177574.990706501,4578760.720331949,4859510.0538444,5009354.659144102,3888555.8621790484,12569719.518113494,13650419.8791413,14355693.373401446,13071652.153233698,17021669.4957812,6065155.53708615,6461071.810343352,6295350.965575752,7951567.452651897,8403596.53657585,14516031.502742749,20726897.675895452,19698359.4992122,30937380.46963285,19118398.686002195,6909243.349433348,9378806.326739151,7642866.402925902,12609751.984970098,9575875.536037598
2024-09-24,5994706.296490999,7559228.524402997,8682053.707866104,7011403.2205809,6316131.0050673,3549160.1322550997,4249375.564078599,5347035.1265701,4335425.910844348,3906522.3117396,7583450.301517452,8427805.524846852,6810944.418184698,7202461.972027749,6967492.016166199,4160786.5004321015,4567611.378250999,4845587.29993105,5021841.799144101,3874906.520079049,12478886.446613498,13509957.6270313,14202005.001161447,12999598.123233696,17070230.975781195,6067957.197316149,6437914.787543353,6251331.4421757525,7935805.492651898,8440645.096575849,14436672.788742749,20573485.91708545,19412957.703602195,30780109.40963285,19148673.1460022,6897480.520463348,9341010.38176915,7577883.137645904,12570707.6949701,9613853.806037597
2024-09-25,5979422.964090999,7516370.597702997,8624833.920866104,6992118.4205809,6263435.595467301,3540869.321355099,4230785.917378599,5320018.979470099,4335437.660844347,3890848.0141396,7544771.088117452,8367134.211546851,6767937.255884699,7182555.972027749,6945290.668566199,4150271.294332101,4549702.148951,4824291.53503105,5019306.699144101,3866344.8584790486,12361876.886613496,13429640.1370313,14081740.451161446,12879772.623233698,16982254.0757812,6010675.777316149,6393192.417543352,6215580.302175753,7924123.692651898,8405597.44657585,14265183.81874275,20432410.937085453,19238691.813602198,30652310.90963285,19078120.4460022,6828297.670463348,9267062.301769152,7531780.867645903,12540682.1449701,9554371.4560376
2024-09-26,6005917.018090998,7578847.494702998,8691596.980866103,7014401.220580899,6283670.925067302,3565651.2803550996,4261579.834378599,5358094.7104701,4358490.990844348,3900263.816739599,7578330.0721174525,8427439.224546852,6832471.058884698,7205016.272027749,6961466.433666201,4177889.005332101,4581184.551950999,4858441.00403105,5039249.169144101,3867532.4625790487,12343264.436613496,13401890.927031301,14145162.511161448,12752207.533233697,17011413.865781195,6007887.65731615,6401083.967543351,6229768.002175753,7930374.262651898,8406196.37657585,14154216.91874275,20371649.32708545,19310193.103602197,30528369.37963285,18993621.226002198,6824712.100463348,9269529.13176915,7547291.587645903,12518527.474970099,9546530.1660376
2024-09-27,6022779.216890998,7575784.197602996,8669828.419866104,6995281.3205809,6229982.6278673,3567295.2786550988,4266735.797278599,5357666.578170099,4352550.430844348,3897478.2535396,7569220.2179174535,8418798.291646851,6821232.748984699,7193947.152027749,6946618.9454662,4178142.426032101,4580283.081050999,4856733.770331049,5035406.279144101,3860005.386379048,12505640.446613496,13659841.007031301,14335818.921161449,12795191.333233697,17106588.415781196,6095969.05731615,6469585.037543353,6282680.192175753,7945747.312651897,8452699.07657585,14388140.588742746,20727642.19708545,19528451.0336022,30514039.27963285,19163268.7760022,6922230.530463347,9366016.141769152,7603896.227645902,12537830.624970099,9615527.966037601
2024-09-30,5959474.054490999,7460835.595902997,8536053.372866103,6920556.170580901,6194676.558267301,3529295.332755099,4215846.895578599,5290228.2260700995,4312415.160844348,3860758.2409395995,7469173.544517453,8273799.763346852,6710821.921684698,7119927.452027749,6914401.7953662,4136496.104932101,4530626.716750999,4801180.89043105,4996827.599144101,3837679.067279049,12524072.866613498,13703684.497031303,14356552.361161448,12883356.393233698,16943391.605781198,6057849.467316149,6461533.227543352,6279009.772175753,7931230.432651898,8397936.256575849,14365207.47874275,20885308.71708545,19701896.423602197,30709733.849632848,19057670.406002194,6922471.050463349,9398223.771769151,7630130.247645903,12567011.554970099,9559323.2260376
2024-10-01,5935906.441690999,7434151.371002997,8504210.613866104,6883856.3205809,6236784.187867301,3522504.811883199,4219825.6306786,5294932.3623701,4312571.360844348,3886374.5285396003,7440373.004717453,8259170.388246851,6685763.903584698,7080332.142027749,6959425.6329662,4129911.6552263508,4527050.229650999,4798457.1501310505,4991661.769144101,3861128.928879048,12460430.964363499,13738854.0670313,14386343.861161446,12951392.513233697,16736306.0157812,6022926.85016115,6453774.287543352,6276652.002175752,7964756.642651899,8324909.79657585,14396110.39373775,20934867.65708545,19716619.903602198,30894693.279632848,18795585.876002196,6901103.570413347,9381826.07176915,7625243.017645903,12579275.104970098,9448605.9560376
2024-10-03,5833563.016490999,7267854.054402997,8302908.527866103,6729963.3205809,6112201.3178673,3441780.940683199,4148461.9540785993,5199640.2265701,4257369.460844348,3804026.7435395997,7296002.631517452,8067550.324846853,6517561.468184698,6921116.412027748,6801299.110466201,4051273.5249263514,4453581.518251,4719587.03993105,4930380.729144101,3778221.5513790487,12114747.014363494,13428795.6270313,14042739.441161446,12677166.503233697,16077506.655781198,5873516.85016115,6332957.457543353,6179128.802175753,7880668.142651899,8099012.79657585,14042701.89373775,20372394.70708545,19200114.823602196,30360764.54963285,18082794.7060022,6727648.820413346,9185144.95176915,7497297.807645904,12402704.614970101,9163705.4060376
2024-10-04,5829978.801290999,7258377.952802998,8301777.991866102,6697844.5705809,6081301.380267302,3423226.5286831995,4135619.172478599,5186587.7457701,4223380.750844347,3775092.4979395997,7303015.588317453,8062495.126446852,6509393.277784699,6888282.632027748,6765216.489866199,4034772.9031263506,4443734.311851,4710923.82473105,4900978.619144101,3753534.306779049,12181912.464363495,13470001.0670313,14186473.151161445,12655436.893233698,16207864.865781201,5941120.730161149,6394720.857543351,6214328.102175752,7827882.172651898,8137099.71657585,14250670.64373775,20596301.247085452,19336950.463602196,30241094.129632853,18125283.226002198,6813297.900413347,9267221.781769149,7530134.327645903,12361157.7349701,9211029.8460376
2024-10-07,5722775.102890999,7136740.6581029985,8139668.664866104,6512137.9205809,5946420.901067302,3355488.1489831996,4089473.237778599,5118938.9546701,4170528.6608443474,3705771.5527396,7154634.528917453,7901095.251146851,6391439.303484698,6699132.18202775,6582300.919666199,3974221.564026351,4395722.940551,4659704.35383105,4838450.199144101,3672212.368579049,11846537.614363497,13078973.0270313,13742678.521161448,12335184.523233697,15752204.545781197,5806864.76016115,6268841.447543352,6107146.702175753,7637078.5726518985,7927641.016575849,13753698.94373775,19940257.687085453,18610608.043602202,29486145.31963285,17605390.9360022,6634997.430413348,9036719.921769151,7372914.127645902,12100144.6049701,8936957.246037599
2024-10-08,5892369.911690999,7342765.466002998,8379629.093866103,6726419.170580899,6093525.363067301,3429686.9892831994,4162466.805678599,5217975.3173701,4260476.800844348,3808281.2997395997,7387826.574717453,8149286.453246851,6589172.258584698,6919889.482027749,6821054.3841662,4053259.5172263505,4472042.624651,4748471.20513105,4933179.469144101,3776265.768079049,12081702.714363497,13475654.387031302,14059675.531161446,12714221.443233697,16229520.065781197,5895642.320161149,6367689.807543352,6195963.202175753,7776455.672651898,8105030.016575851,13995647.843737751,20366830.817085452,19069463.283602197,30208253.52963285,18348849.0260022,6735825.490413348,9195769.22176915,7484641.937645903,12377491.684970101,9218974.146037601
2024-10-09,5908126.449240998,7382252.284427997,8441708.481866103,6749032.6205808995,6148674.993867302,3440666.9087580987,4173716.877503599,5255555.2317701,4264867.720844348,3853470.2245396,7438360.931817452,8207751.9799968535,6644852.025784698,6943968.792027749,6881326.378966201,4062982.7392971003,4482226.518500999,4779399.44873105,4939646.689144101,3819632.9748790488,12393039.279763497,13714328.263381302,14320336.141161446,12913553.523233699,16569736.725781199,6000074.64756115,6445388.58356835,6267773.702175752,7919734.142651899,8291672.096575849,14391451.73988775,20801723.690960452,19437039.5736022,30886657.05963285,18700816.296002198,6865973.7870883485,9321811.86214415,7577122.097645903,12574947.9949701,9437664.6060376
2024-10-10,5899345.948040999,7366596.467327998,8403299.700866103,6738502.5205809,6177121.1814673,3434140.737058099,4166210.330403599,5231174.019470099,4269018.790844348,3863060.1301396,7404527.817617454,8170379.347096853,6610097.995884699,6937064.3620277485,7002221.6845662,4053974.9599971008,4472102.577601,4759198.155031051,4942815.079144102,3861953.0044790483,12378454.029763496,13757498.2533813,14489450.631161446,13066898.953233697,16663145.2757812,6000904.77756115,6453771.98356835,6306340.052175753,7984499.622651897,8302774.666575849,14343686.53988775,20730595.28096045,19777766.9336022,31320648.40963285,18626227.1960022,6860550.517088348,9317276.09214415,7647954.607645903,12668044.124970099,9400924.946037602
2024-10-11,5911609.254840999,7390140.846727997,8443427.954866104,6755201.8705809,6203754.891467301,3440969.5108580994,4172304.3998035993,5251071.9916701,4264838.820844348,3878015.375139599,7435454.1664174525,8202337.427696852,6646070.224484699,6952819.642027749,7019089.117066201,4060458.4901971007,4477720.870200999,4777368.20683105,4941269.769144101,3869139.6219790485,12416274.629763497,13794195.3433813,14526343.161161449,13148276.473233696,16819492.2257812,6027458.10756115,6476337.88356835,6313681.352175754,8022933.142651899,8353502.346575849,14344106.939887753,20732837.07096045,19751857.2036022,31501082.40963285,18716590.796002198,6877637.797088347,9330199.122144151,7642112.687645903,12719671.144970099,9451038.906037599
2024-10-14,5940467.350040998,7419005.683327997,8454346.680866104,6765823.670580899,6194373.946267301,3450819.349058099,4182699.2364035994,5253925.1474701,4271087.230844348,3883934.7189395996,7467090.019617452,8233927.771096852,6654879.389884698,6963424.202027748,6990934.073366199,4071997.2779971007,4488502.631600999,4779946.67703105,4947229.139144101,3861845.065279049,12454059.889763495,13796214.663381303,14528772.291161446,13180804.413233697,16826130.485781197,6044238.337561149,6488823.033568351,6314769.252175752,8030946.272651898,8381343.11657585,14387957.92988775,20793355.710960455,19749491.5236022,31606309.489632852,18728167.516002197,6892868.377088347,9343172.082144152,7640950.347645903,12739519.2149701,9490057.596037598
2024-10-15,5961690.956440999,7426710.1420279965,8444136.447866103,6778862.970580901,6244127.976267301,3443270.683958099,4187667.4951035995,5257738.190570099,4276421.070844348,3907421.3789395993,7469144.257017453,8231259.912396852,6645040.100184699,6978749.282027749,7065802.0583662,4071793.3800971005,4494917.498900999,4778559.085931051,4953549.809144101,3900398.6202790486,12733778.549763495,14114599.943381302,14798823.701161448,13332034.093233697,17101845.2757812,6147760.38756115,6591863.6635683505,6391957.252175752,8119372.612651898,8474692.42657585,14749552.23988775,21330456.790960453,20133133.513602197,32028750.25963285,18898632.996002197,7021215.817088348,9495642.73214415,7738128.037645904,12875586.9149701,9586711.266037602
2024-10-16,5906547.288035398,7351835.026027998,8366229.257866102,6768065.8205809,6193570.0178673025,3427757.6840597494,4168858.509103599,5219753.532570099,4260780.150844348,3876959.9585396005,7415874.651565352,8141476.828396852,6580801.466184698,6971474.702027748,6988317.387966199,4057039.750059951,4477172.684900999,4745273.12393105,4941746.149144101,3877023.6338790483,12863017.048813496,14356459.7633813,14918523.161161445,13382367.203233697,17185020.7157812,6201204.074661149,6652226.783568351,6412892.952175753,8134436.882651899,8539165.85657585,14959503.45583775,21675294.770960454,20305204.7536022,32217242.12963285,18993903.8260022,7080146.856038349,9579449.34214415,7765742.807645902,12942165.794970099,9657376.076037597
2024-10-17,5810503.548035399,7234922.185727998,8238193.434866103,6642219.770580901,6095296.729467301,3373436.5640597492,4129052.108803599,5164360.3186701,4200616.270844349,3799628.1581395995,7306131.591565352,8008798.078696853,6470823.275484698,6841690.02202775,6834717.737566201,4002507.2000599513,4433209.991200999,4697079.749831051,4880558.179144101,3808008.827479049,12645116.788813498,14068998.483381301,14672566.811161447,13095934.183233697,16812494.4557812,6112329.134661149,6578212.133568351,6340718.752175752,8027543.372651899,8402263.11657585,14677550.56583775,21283835.22096045,19978648.403602198,31646374.69963285,18550972.0560022,6996539.966038348,9485322.262144152,7679781.027645903,12765484.544970099,9484371.646037601
2024-10-18,5830117.478035399,7273830.627927997,8248230.776866102,6652147.970580899,6066557.937867301,3357810.0740597495,4143997.541003599,5170065.8072701,4207051.370844348,3799995.9335396,7318193.321565352,8042135.856496853,6489381.497284698,6855775.282027748,6912622.950466199,4000503.250059951,4453364.025001,4704918.30323105,4887922.579144101,3839957.3013790487,12819255.958813496,14131986.323381305,14483961.901161445,12944901.193233697,16581118.2757812,6135793.86466115,6574007.583568351,6287398.802175753,7953269.112651899,8333204.676575851,14720810.695837751,21462007.350960452,19693735.9136022,31192028.259632852,18327970.296002198,6997332.9960383475,9492729.68214415,7610690.487645904,12612812.4149701,9393379.6160376
2024-10-21,5797248.798035399,7243071.505727997,8204470.054866102,6609167.1205809,6038117.4610673,3360698.66405975,4131286.0888035987,5148837.8386701,4197098.790844348,3775380.2277395995,7272341.751565352,8008273.778696852,6446849.135484698,6806434.742027748,6917570.1821662,3991299.2800599514,4432474.441201,4685114.41983105,4873268.349144101,3817564.8060790487,12714375.988813497,13879463.533381302,14279291.561161447,12773707.483233698,16505617.6557812,6093767.484661149,6530758.733568352,6240831.002175753,7890763.222651897,8295115.516575849,14532234.76583775,21050517.270960454,19373102.253602196,30730923.69963285,18025711.5560022,6955413.6160383485,9420237.612144154,7544668.127645904,12474018.5949701,9300640.746037599
2024-10-22,5636737.4480353985,7049963.7023279965,7982744.400866103,6390692.9705809,5945067.534667302,3308855.9240597496,4071779.1054035993,5064996.7044701,4105651.7008443484,3715686.8343395996,7102404.111565353,7790911.222096853,6269809.040884699,6581072.522027749,6659953.9762662,3931794.7700599506,4366211.052600999,4610818.92003105,4776762.599144101,3712121.839179049,12272599.978813495,13524131.533381302,13644790.511161447,12258802.243233697,15918875.2457812,5906964.244661149,6398469.633568351,6084411.852175753,7638361.042651897,8097532.94657585,13828991.775837751,20353502.500960454,18339667.0036022,29425392.669632852,17443567.9360022,6715567.076038348,9197919.242144153,7314288.927645903,12093180.5749701,9047293.0060376
2024-10-23,5602885.60984935,7004613.930752996,7943394.611741103,6349434.087648,5911370.603035902,3299696.8762572994,4059396.6543285996,5056177.861520099,4093504.803297349,3696302.9432819504,7060508.519315353,7756577.357471852,6242645.7929596985,6544404.72271785,6641589.4811259005,3916115.433557501,4348938.269226,4601572.56350605,4761666.533448801,3688988.2891058493,12245777.700993493,13442201.2581513,13616569.894591447,12414046.728333697,15972982.172046198,5883801.603991149,6368158.668363351,6067638.822550752,7713332.365486899,8115117.12046585,13978692.319157748,20556902.07000045,18616860.3867372,29913845.79897785,17697743.1274822,6724437.259353349,9182985.537754152,7316498.985020903,12262817.577440098,9112051.7847976
2024-10-24,5589820.887849349,6983634.622752997,7914952.551741104,6330387.361648,5863663.571835901,3292980.2682572994,4051561.366328599,5042100.337520099,4086600.2432973487,3674514.41608195,7024870.019315353,7730078.325471852,6220045.890959698,6523867.266717849,6593510.5129259005,3909295.0255575003,4341312.047226,4590997.897506051,4754998.671448802,3670923.636905849,12229246.490993492,13408789.268151302,13584300.144591447,12334740.998333696,15872359.682046197,5877355.083991149,6358341.968363351,6058529.702550752,7652883.575486899,8061562.89046585,13855416.65915775,20323655.04000045,18400900.916737203,29636398.648977846,17473202.557482198,6701873.269353349,9161041.567754151,7297920.955020903,12132789.187440097,9020520.334797598
2024-10-25,5485275.588849349,6903709.041752997,7780734.301741104,6213796.699647999,5816474.548235902,3265028.817257299,4015211.095328599,5007354.874520099,4066782.0432973485,3661680.74948195,6881946.419315352,7634151.436471852,6140439.651959699,6439626.094717849,6538309.479325901,3866289.8745575007,4292340.028225999,4554235.320506049,4728624.997448801,3654384.7773058494,11979108.790993495,13123779.8481513,13294334.124591447,12029480.118333695,15517754.9220462,5821705.923991149,6317989.908363352,6020768.332550753,7572966.155486899,8001593.340465849,13562913.73915775,19825454.670000453,17949347.846737202,28860209.138977848,17056523.9474822,6631323.359353349,9094559.777754152,7247312.115020903,11994948.037440099,8940251.9547976
