date,n100_control,n100_th0.1_w5,n100_th0.1_w20,n100_th0.1_w40,n100_th0.125_w5,n100_th0.125_w20,n100_th0.125_w40,n100_th0.15_w5,n100_th0.15_w20,n100_th0.15_w40,n100_th0.2_w5,n100_th0.2_w20,n100_th0.2_w40,n100_th0.25_w5,n100_th0.25_w20,n100_th0.25_w40,mid_control,mid_th0.1_w5,mid_th0.1_w20,mid_th0.1_w40,mid_th0.125_w5,mid_th0.125_w20,mid_th0.125_w40,mid_th0.15_w5,mid_th0.15_w20,mid_th0.15_w40,mid_th0.2_w5,mid_th0.2_w20,mid_th0.2_w40,mid_th0.25_w5,mid_th0.25_w20,mid_th0.25_w40
2025-11-20,5173975.633870336,4841944.396881243,4567287.370030759,4815961.907583132,5174258.066916197,5174258.066916197,5375796.551003537,4892406.447768094,4892406.447768094,5079422.945870174,5173975.633870336,5173975.633870336,5173975.633870336,5173975.633870336,5173975.633870336,5173975.633870336,6388219.423748173,5922802.787428413,5946303.190768518,5011382.50813986,6359527.755485252,6227606.483447756,5702226.710857196,6235418.768212726,6109619.4880427895,5583617.354214175,6388219.423748173,6388219.423748173,6388219.423748173,6388219.423748173,6388219.423748173,6388219.423748173
2025-11-21,5142487.183870335,4812465.056881243,4539485.810030758,4786661.587583132,5142769.6169161955,5142769.6169161955,5343075.781003537,4862656.237768094,4862656.237768094,5048513.475870173,5142487.183870335,5142487.183870335,5142487.183870335,5142487.183870335,5142487.183870335,5142487.183870335,6337469.713748172,5875679.987428413,5898948.540768517,4971497.58813986,6308894.995485252,6177776.8234477565,5657137.400857197,6185565.1382127255,6061326.84804279,5539395.344214175,6337469.713748172,6337469.713748172,6337469.713748172,6337469.713748172,6337469.713748172,6337469.713748172
2025-11-24,5121703.593870335,4793003.096881243,4521126.410030758,4767277.807583133,5121986.026916196,5121986.026916196,5321441.591003538,4843023.247768094,4843023.247768094,5028146.585870174,5121703.593870335,5121703.593870335,5121703.593870335,5121703.593870335,5121703.593870335,5121703.593870335,6358480.983748172,5895349.817428412,5918510.180768517,4988474.798139861,6329890.1754852515,6199017.403447756,5675047.940857196,6206784.068212725,6080679.87804279,5557530.234214175,6358480.983748172,6358480.983748172,6358480.983748172,6358480.983748172,6358480.983748172,6358480.983748172
2025-11-25,5110656.813870336,4782649.036881244,4511368.100030758,4756967.827583132,5110939.246916196,5110939.246916196,5309947.941003539,4832593.507768094,4832593.507768094,5017318.735870173,5110656.813870336,5110656.813870336,5110656.813870336,5110656.813870336,5110656.813870336,5110656.813870336,6328675.753748172,5867604.857428413,5890775.250768517,4964801.99813986,6300170.975485251,6169437.003447755,5648929.4708571965,6177232.938212724,6052648.05804279,5531636.364214174,6328675.753748172,6328675.753748172,6328675.753748172,6328675.753748172,6328675.753748172,6328675.753748172
2025-11-26,5169216.563870336,4837470.976881243,4563026.960030759,4811467.347583132,5169498.996916196,5169498.996916196,5370849.061003538,4887953.667768095,4887953.667768095,5074744.605870174,5169216.563870336,5169216.563870336,5169216.563870336,5169216.563870336,5169216.563870336,5169216.563870336,6375964.783748172,5911489.497428412,5934810.020768518,5002077.86813986,6347311.935485251,6215812.063447755,5690785.0108571965,6223696.8882127255,6097585.078042789,5572842.354214175,6375964.783748172,6375964.783748172,6375964.783748172,6375964.783748172,6375964.783748172,6375964.783748172
2025-11-27,5175819.423870336,4843575.056881243,4568803.420030758,4817605.487583132,5176101.856916197,5176101.856916197,5377650.791003537,4894170.637768094,4894170.637768094,5081224.185870174,5175819.423870336,5175819.423870336,5175819.423870336,5175819.423870336,5175819.423870336,5175819.423870336,6392254.413748172,5926566.567428413,5950042.680768518,5014790.808139861,6363586.255485252,6231685.683447756,5705369.920857197,6239595.058212725,6113249.44804279,5587095.264214175,6392254.413748172,6392254.413748172,6392254.413748172,6392254.413748172,6392254.413748172,6392254.413748172
2025-11-28,5172447.4138703365,4840450.636881244,4565838.900030758,4814496.527583132,5172729.846916197,5172729.846916197,5374190.791003538,4891016.657768094,4891016.657768094,5077910.835870174,5172447.4138703365,5172447.4138703365,5172447.4138703365,5172447.4138703365,5172447.4138703365,5172447.4138703365,6382734.443748172,5917739.127428412,5941125.710768517,5007301.708139861,6354023.155485252,6222307.683447756,5696926.590857197,6230213.8882127255,6104129.26804279,5578794.534214174,6382734.443748172,6382734.443748172,6382734.443748172,6382734.443748172,6382734.443748172,6382734.443748172
2025-12-01,5170502.933870336,4838589.236881244,4564086.780030758,4812665.627583131,5170785.366916196,5170785.366916196,5372142.071003538,4889187.257768095,4889187.257768095,5076005.915870173,5170502.933870336,5170502.933870336,5170502.933870336,5170502.933870336,5170502.933870336,5170502.933870336,6372645.883748172,5908386.317428413,5931708.380768517,4999424.74813986,6343971.475485251,6212436.403447756,5687915.090857197,6220349.2682127245,6094462.478042789,5569958.334214174,6372645.883748172,6372645.883748172,6372645.883748172,6372645.883748172,6372645.883748172,6372645.883748172
2025-12-02,5166201.313870336,4834577.936881244,4560249.150030758,4808676.577583132,5166483.746916196,5166483.746916196,5367668.541003538,4885134.257768095,4885134.257768095,5071807.635870174,5166201.313870336,5166201.313870336,5166201.313870336,5166201.313870336,5166201.313870336,5166201.313870336,6350195.933748172,5887528.017428412,5910735.730768517,4981768.8981398605,6321543.975485251,6190344.803447755,5667933.590857197,6198284.718212726,6073048.7780427905,5550361.384214174,6350195.933748172,6350195.933748172,6350195.933748172,6350195.933748172,6350195.933748172,6350195.933748172
2025-12-03,5138603.743870336,4808741.776881244,4535871.480030758,4782960.947583132,5138886.176916196,5138886.176916196,5338939.981003538,4859059.567768094,4859059.567768094,5044774.825870174,5138603.743870336,5138603.743870336,5138603.743870336,5138603.743870336,5138603.743870336,5138603.743870336,6334803.433748173,5873214.517428413,5896373.830768517,4969631.04813986,6306196.47548525,6175206.903447756,5654314.140857197,6183133.418212725,6058436.57804279,5536944.084214175,6334803.433748173,6334803.433748173,6334803.433748173,6334803.433748173,6334803.433748173,6334803.433748173
2025-12-04,5149991.713870336,4819393.236881243,4545913.150030758,4793573.577583132,5150274.146916197,5150274.146916197,5350788.141003538,4869806.257768095,4869806.257768095,5055917.335870174,5149991.713870336,5149991.713870336,5149991.713870336,5149991.713870336,5149991.713870336,5149991.713870336,6329887.383748173,5868626.517428413,5891785.980768518,4965739.598139861,6301297.075485251,6170358.903447756,5649967.840857197,6178301.468212726,6053760.878042789,5532651.734214175,6329887.383748173,6329887.383748173,6329887.383748173,6329887.383748173,6329887.383748173,6329887.383748173
2025-12-05,5150576.133870336,4819904.7168812435,4546431.600030758,4794121.867583131,5150858.566916197,5150858.566916197,5351384.4110035375,4870351.777768094,4870351.777768094,5056478.355870174,5150576.133870336,5150576.133870336,5150576.133870336,5150576.133870336,5150576.133870336,5150576.133870336,6350834.833748172,5888065.217428412,5911360.030768517,4982170.59813986,6322177.6754852515,6190876.603447756,5668660.890857196,6198813.918212725,6073722.97804279,5550940.284214174,6350834.833748172,6350834.833748172,6350834.833748172,6350834.833748172,6350834.833748172,6350834.833748172
2025-12-08,5089008.633870336,4762229.136881243,4492070.9300307585,4736778.777583132,5089291.066916197,5089291.066916197,5287327.071003538,4812160.307768094,4812160.307768094,4996090.815870173,5089008.633870336,5089008.633870336,5089008.633870336,5089008.633870336,5089008.633870336,5089008.633870336,6261740.283748172,5805412.567428412,5828448.930768517,4912181.948139861,6233450.575485252,6103727.003447755,5589384.690857196,6111540.868212726,5988817.02804279,5473249.7342141755,6261740.283748172,6261740.283748172,6261740.283748172,6261740.283748172,6261740.283748172,6261740.283748172
2025-12-09,5079618.704245335,4753492.039991245,4483837.949180759,4728082.404873133,5079901.137291196,5079901.137291196,5277674.133503539,4803328.5697680935,4803328.5697680935,4986992.697555175,5079618.704245335,5079618.704245335,5079618.704245335,5079618.704245335,5079618.704245335,5079618.704245335,6294712.6681731725,5835938.064603413,5859019.519243518,4937930.01028986,6266217.537160251,6135793.313397755,5618802.304332197,6143636.038962725,6020410.362842789,5502012.926264174,6294712.6681731725,6294712.6681731725,6294712.6681731725,6294712.6681731725,6294712.6681731725,6294712.6681731725
2025-12-10,5064750.584245335,4739471.779991244,4470678.289180758,4714197.774873133,5065033.017291196,5065033.017291196,5262134.963503539,4789276.799768094,4789276.799768094,4972359.697555175,5064750.584245335,5064750.584245335,5064750.584245335,5064750.584245335,5064750.584245335,5064750.584245335,6278307.248173173,5820753.964603413,5843782.489243517,4925104.2402898595,6249945.687160252,6119868.933397755,5604183.214332196,6127691.788962725,6004771.212842789,5487712.856264175,6278307.248173173,6278307.248173173,6278307.248173173,6278307.248173173,6278307.248173173,6278307.248173173
2025-12-11,5068704.224245335,4743206.3399912445,4474094.4091807585,4717900.594873133,5068986.657291195,5068986.657291195,5266206.153503538,4792934.789768094,4792934.789768094,4976227.987555175,5068704.224245335,5068704.224245335,5068704.224245335,5068704.224245335,5068704.224245335,5068704.224245335,6284414.8781731725,5826400.884603413,5849442.6192435175,4929855.38028986,6255973.2771602515,6125788.363397755,5609609.554332196,6133594.778962724,6010578.82284279,5493014.436264174,6284414.8781731725,6284414.8781731725,6284414.8781731725,6284414.8781731725,6284414.8781731725,6284414.8781731725
2025-12-12,5077156.084245335,4751150.069991244,4481534.139180759,4725721.034873133,5077438.517291196,5077438.517291196,5274946.013503538,4800860.349768094,4800860.349768094,4984422.3875551745,5077156.084245335,5077156.084245335,5077156.084245335,5077156.084245335,5077156.084245335,5077156.084245335,6339027.318173173,5877003.164603413,5900217.269243517,4972601.410289859,6310268.337160252,6178962.313397756,5658304.604332196,6186833.938962724,6062749.612842789,5540684.976264175,6339027.318173173,6339027.318173173,6339027.318173173,6339027.318173173,6339027.318173173,6339027.318173173
2025-12-15,5083453.724245335,4757002.239991244,4487168.709180758,4731572.394873133,5083736.157291195,5083736.157291195,5281519.603503538,4806921.339768094,4806921.339768094,4990605.6375551745,5083453.724245335,5083453.724245335,5083453.724245335,5083453.724245335,5083453.724245335,5083453.724245335,6343254.6281731725,5880930.794603413,5904166.9992435165,4975947.81028986,6314503.297160251,6183121.343397755,5662089.394332197,6190991.948962724,6066819.7528427895,5544391.286264176,6343254.6281731725,6343254.6281731725,6343254.6281731725,6343254.6281731725,6343254.6281731725,6343254.6281731725
2025-12-16,5064649.994245335,4739313.519991244,4470512.469180758,4714009.504873133,5064932.427291196,5064932.427291196,5261854.523503538,4789116.909768093,4789116.909768093,4972039.007555176,5064649.994245335,5064649.994245335,5064649.994245335,5064649.994245335,5064649.994245335,5064649.994245335,6339263.828173173,5877244.774603413,5900481.739243518,4972851.05028986,6310548.757160252,6179271.983397755,5658539.764332196,6187121.158962725,6063013.742842789,5540921.986264175,6339263.828173173,6339263.828173173,6339263.828173173,6339263.828173173,6339263.828173173,6339263.828173173
2025-12-17,5044739.854245335,4720551.589991244,4452846.999180758,4695457.554873133,5045022.287291195,5045022.287291195,5241039.783503538,4770262.169768093,4770262.169768093,4952470.497555175,5044739.854245335,5044739.854245335,5044739.854245335,5044739.854245335,5044739.854245335,5044739.854245335,6318534.158173173,5858009.614603413,5881191.529243518,4956625.55028986,6289929.337160252,6159037.023397755,5640055.134332196,6166895.088962724,6043182.262842789,5522816.4162641745,6318534.158173173,6318534.158173173,6318534.158173173,6318534.158173173,6318534.158173173,6318534.158173173
2025-12-18,5030752.524245335,4707464.519991244,4440410.109180759,4682421.314873133,5031034.957291195,5031034.957291195,5226431.453503538,4756944.989768093,4756944.989768093,4938693.567555175,5030752.524245335,5030752.524245335,5030752.524245335,5030752.524245335,5030752.524245335,5030752.524245335,6300226.078173174,5841045.694603413,5864194.349243517,4942354.91028986,6271784.047160251,6141227.793397754,5623759.944332195,6149105.048962724,6025715.552842789,5506871.186264175,6300226.078173174,6300226.078173174,6300226.078173174,6300226.078173174,6300226.078173174,6300226.078173174
2025-12-19,5053986.774245335,4729297.809991244,4461134.1591807585,4704066.924873132,5054269.207291195,5054269.207291195,5250788.703503538,4779105.889768094,4779105.889768094,4961602.807555174,5053986.774245335,5053986.774245335,5053986.774245335,5053986.774245335,5053986.774245335,5053986.774245335,6358041.438173173,5894578.924603414,5917908.929243518,4987621.46028986,6329255.157160252,6197518.873397755,5675304.134332197,6205435.958962724,6080969.692842789,5557308.896264175,6358041.438173173,6358041.438173173,6358041.438173173,6358041.438173173,6358041.438173173,6358041.438173173
2025-12-22,5096353.454245335,4769179.439991244,4498711.449180759,4743730.304873133,5096635.887291196,5096635.887291196,5295182.283503538,4819300.369768094,4819300.369768094,5003516.147555175,5096353.454245335,5096353.454245335,5096353.454245335,5096353.454245335,5096353.454245335,5096353.454245335,6371108.278173173,5906693.664603413,5930088.709243517,4997932.670289861,6342349.387160252,6210321.7033977555,5686996.674332196,6218281.938962724,6093534.4628427895,5568761.186264175,6371108.278173173,6371108.278173173,6371108.278173173,6371108.278173173,6371108.278173173,6371108.278173173
2025-12-23,5101778.884245335,4774237.959991245,4503515.389180758,4748746.994873133,5102061.3172911955,5102061.3172911955,5300805.013503538,4824437.149768094,4824437.149768094,5008807.327555175,5101778.884245335,5101778.884245335,5101778.884245335,5101778.884245335,5101778.884245335,5101778.884245335,6391889.388173173,5925962.8946034135,5949449.189243518,5014277.670289859,6363071.647160252,6230601.783397755,5705566.214332195,6238595.998962725,6113434.802842789,5586949.596264174,6391889.388173173,6391889.388173173,6391889.388173173,6391889.388173173,6391889.388173173,6391889.388173173
2025-12-24,5107652.7842453355,4779817.799991244,4508707.389180759,4754217.404873133,5107935.217291196,5107935.217291196,5306933.163503539,4829954.999768093,4829954.999768093,5014518.167555175,5107652.7842453355,5107652.7842453355,5107652.7842453355,5107652.7842453355,5107652.7842453355,5107652.7842453355,6379537.748173173,5914515.394603413,5937959.429243517,5004579.430289861,6350746.197160251,6218538.773397755,5694537.884332196,6226511.598962724,6101590.052842789,5576148.506264174,6379537.748173173,6379537.748173173,6379537.748173173,6379537.748173173,6379537.748173173,6379537.748173173
2025-12-26,5105060.774245335,4777384.8799912445,4506361.309180759,4751797.304873133,5105343.207291195,5105343.207291195,5304188.5535035385,4827453.539768094,4827453.539768094,5011946.1775551755,5105060.774245335,5105060.774245335,5105060.774245335,5105060.774245335,5105060.774245335,5105060.774245335,6377712.068173172,5912811.724603414,5936253.099243518,5003171.79028986,6348964.357160252,6216765.393397756,5692922.044332195,6224761.258962724,6099877.842842789,5574556.026264175,6377712.068173172,6377712.068173172,6377712.068173172,6377712.068173172,6377712.068173172,6377712.068173172
2025-12-29,5096674.814245335,4769457.0899912445,4498970.479180759,4743955.174873133,5096957.247291195,5096957.247291195,5295446.193503538,4819605.079768093,4819605.079768093,5003724.967555175,5096674.814245335,5096674.814245335,5096674.814245335,5096674.814245335,5096674.814245335,5096674.814245335,6369237.088173173,5904934.294603413,5928341.489243517,4996489.270289861,6340480.197160251,6208446.733397756,5685336.864332195,6216435.298962724,6091720.65284279,5567126.146264175,6369237.088173173,6369237.088173173,6369237.088173173,6369237.088173173,6369237.088173173,6369237.088173173
2025-12-30,5071414.084245335,4745696.709991245,4476395.739180759,4720393.794873133,5071696.517291196,5071696.517291196,5268891.663503539,4795459.799768094,4795459.799768094,4978742.877555175,5071414.084245335,5071414.084245335,5071414.084245335,5071414.084245335,5071414.084245335,5071414.084245335,6371248.238173172,5906840.884603413,5930319.109243518,4998194.190289861,6342545.077160251,6210477.653397755,5687197.574332196,6218463.428962724,6093672.722842789,5568959.096264175,6371248.238173172,6371248.238173172,6371248.238173172,6371248.238173172,6371248.238173172,6371248.238173172
2025-12-31,5102507.754245335,4774858.599991244,4504118.449180759,4749400.744873133,5102790.187291196,5102790.187291196,5301475.333503539,4825127.219768094,4825127.219768094,5009428.257555176,5102507.754245335,5102507.754245335,5102507.754245335,5102507.754245335,5102507.754245335,5102507.754245335,6416804.788173173,5949004.054603413,5972595.069243517,5033783.40028986,6387779.417160252,6254784.813397756,5727775.004332196,6262808.768962724,6137173.682842789,5608650.146264175,6416804.788173173,6416804.788173173,6416804.788173173,6416804.788173173,6416804.788173173,6416804.788173173
2026-01-01,5117133.114245335,4788570.569991244,4517064.179180758,4762982.044873133,5117415.547291195,5117415.547291195,5316686.643503538,4838964.229768094,4838964.229768094,5023742.147555175,5117133.114245335,5117133.114245335,5117133.114245335,5117133.114245335,5117133.114245335,5117133.114245335,6429983.478173172,5961195.224603414,5984930.789243517,5044196.15028986,6400786.957160251,6267409.333397755,5739590.464332196,6275531.958962724,6149594.49284279,5620169.936264175,6429983.478173172,6429983.478173172,6429983.478173172,6429983.478173172,6429983.478173172,6429983.478173172
2026-01-02,5140543.744245335,4810575.829991244,4537646.1191807585,4784867.644873133,5140826.177291196,5140826.177291196,5341024.573503539,4860961.309768094,4860961.309768094,5046742.117555175,5140543.744245335,5140543.744245335,5140543.744245335,5140543.744245335,5140543.744245335,5140543.744245335,6460886.848173173,5989853.534603413,6013694.189243517,5068349.45028986,6431462.917160252,6297474.813397755,5767141.204332195,6305607.718962723,6179050.352842789,5647170.846264175,6460886.848173173,6460886.848173173,6460886.848173173,6460886.848173173,6460886.848173173,6460886.848173173
2026-01-05,5150973.704245335,4820386.139991244,4546937.349180758,4794696.354873133,5151256.137291196,5151256.137291196,5352012.933503538,4870884.769768094,4870884.769768094,5057155.947555175,5150973.704245335,5150973.704245335,5150973.704245335,5150973.704245335,5150973.704245335,5150973.704245335,6484674.428173173,6011908.044603413,6035863.419243516,5087059.01028986,6455194.767160252,6320707.603397755,5788395.0243321955,6328886.068962725,6201814.142842789,5667997.356264175,6484674.428173173,6484674.428173173,6484674.428173173,6484674.428173173,6484674.428173173,6484674.428173173
2026-01-06,5140728.274245335,4810866.819991244,4538060.009180758,4784935.214873133,5141010.707291195,5141010.707291195,5341470.153503539,4861268.739768093,4861268.739768093,5047069.067555175,5140728.274245335,5140728.274245335,5140728.274245335,5140728.274245335,5140728.274245335,5140728.274245335,6469555.438173173,5997840.284603413,6021705.479243517,5075014.690289861,6439927.397160252,6305776.6633977555,5774799.554332196,6313904.448962725,6187147.91284279,5654674.516264174,6469555.438173173,6469555.438173173,6469555.438173173,6469555.438173173,6469555.438173173,6469555.438173173
2026-01-07,5109161.576345334,4781290.439466244,4510168.944355759,4755543.878198132,5109444.009391194,5109444.009391194,5308638.915928538,4831395.806793094,4831395.806793094,5016054.986055175,5109161.576345334,5109161.576345334,5109161.576345334,5109161.576345334,5109161.576345334,5109161.576345334,6433192.102963173,5964061.9225184135,5987837.160403517,5046538.776839862,6403803.147800252,6270389.370577754,5742307.5791671965,6278372.315282725,6152308.921677791,5622875.229659175,6433192.102963173,6433192.102963173,6433192.102963173,6433192.102963173,6433192.102963173,6433192.102963173
2026-01-08,5030687.526345335,4707908.539466243,4440881.494355759,4682555.378198133,5030969.959391195,5030969.959391195,5227140.065928538,4757214.156793093,4757214.156793093,4939051.336055175,5030687.526345335,5030687.526345335,5030687.526345335,5030687.526345335,5030687.526345335,5030687.526345335,6374403.372963172,5909571.772518413,5933103.130403518,5000396.756839861,6345236.257800252,6213066.810577756,5689859.479167196,6221016.2452827245,6096087.321677789,5571518.9396591745,6374403.372963172,6374403.372963172,6374403.372963172,6374403.372963172,6374403.372963172,6374403.372963172
2026-01-09,5036942.526345335,4713742.019466244,4446271.264355759,4688321.248198133,5037224.959391195,5037224.959391195,5233537.365928538,4762989.526793094,4762989.526793094,4945157.106055176,5036942.526345335,5036942.526345335,5036942.526345335,5036942.526345335,5036942.526345335,5036942.526345335,6305101.772963173,5844962.572518414,5868305.780403517,4946270.506839862,6276302.907800252,6145483.760577755,5628079.929167196,6153253.545282724,6029551.971677789,5510974.139659175,6305101.772963173,6305101.772963173,6305101.772963173,6305101.772963173,6305101.772963173,6305101.772963173
2026-01-12,5042715.676345335,4719188.009466244,4451163.074355759,4693826.308198133,5042998.109391196,5042998.109391196,5239486.665928538,4768235.736793093,4768235.736793093,4950724.116055176,5042715.676345335,5042715.676345335,5042715.676345335,5042715.676345335,5042715.676345335,5042715.676345335,6303394.822963173,5843807.272518413,5867129.430403518,4944761.756839861,6274629.807800252,6143956.910577755,5626499.629167196,6151789.845282724,6028163.321677789,5509534.889659175,6303394.822963173,6303394.822963173,6303394.822963173,6303394.822963173,6303394.822963173,6303394.822963173
2026-01-13,5057764.676345334,4733290.669466244,4464435.1643557595,4707862.998198133,5058047.109391195,5058047.109391195,5255126.115928538,4782466.176793094,4782466.176793094,4965498.4560551755,5057764.676345334,5057764.676345334,5057764.676345334,5057764.676345334,5057764.676345334,5057764.676345334,6285918.352963172,5827706.372518414,5850991.660403518,4931052.626839861,6257303.2478002515,6127024.070577756,5610861.429167197,6134754.015282724,6011493.721677789,5494268.279659174,6285918.352963172,6285918.352963172,6285918.352963172,6285918.352963172,6285918.352963172,6285918.352963172
2026-01-14,5088262.276345335,4761825.979466244,4491369.054355759,4736217.788198132,5088544.709391195,5088544.709391195,5286790.215928538,4811307.316793093,4811307.316793093,4995441.596055176,5088262.276345335,5088262.276345335,5088262.276345335,5088262.276345335,5088262.276345335,5088262.276345335,6280387.3229631735,5822827.472518413,5846082.130403518,4926585.156839861,6251813.407800252,6121696.560577756,5605869.879167196,6129473.545282724,6006364.821677789,5489440.389659175,6280387.3229631735,6280387.3229631735,6280387.3229631735,6280387.3229631735,6280387.3229631735,6280387.3229631735
2026-01-16,5062799.226345334,4738032.999466243,4468854.434355758,4712547.768198132,5063081.659391195,5063081.659391195,5260311.365928538,4787204.746793093,4787204.746793093,4970429.476055175,5062799.226345334,5062799.226345334,5062799.226345334,5062799.226345334,5062799.226345334,5062799.226345334,6333780.972963172,5872232.872518414,5895694.880403518,4968541.606839862,6304957.207800251,6173718.560577756,5653569.279167196,6181568.395282724,6057374.12167779,5536121.639659175,6333780.972963172,6333780.972963172,6333780.972963172,6333780.972963172,6333780.972963172,6333780.972963172
2026-01-19,5063279.026345335,4738456.029466243,4469245.604355759,4712974.388198132,5063561.459391195,5063561.459391195,5260791.665928538,4787619.316793093,4787619.316793093,4970881.4960551765,5063279.026345335,5063279.026345335,5063279.026345335,5063279.026345335,5063279.026345335,5063279.026345335,6325919.952963172,5864479.672518413,5887954.310403517,4962591.876839861,6297115.9978002515,6165924.920577755,5646629.129167195,6173686.865282724,6049561.62167779,5529221.379659175,6325919.952963172,6325919.952963172,6325919.952963172,6325919.952963172,6325919.952963172,6325919.952963172
2026-01-20,5010931.826345336,4689521.319466244,4422955.164355759,4664312.598198133,5011214.259391196,5011214.259391196,5206384.915928539,4738068.526793094,4738068.526793094,4919470.356055175,5010931.826345336,5010931.826345336,5010931.826345336,5010931.826345336,5010931.826345336,5010931.826345336,6223414.952963172,5768869.4225184135,5792050.960403518,4882513.176839861,6195114.797800252,6065884.370577756,5555260.679167196,6073449.265282724,5951126.971677789,5439652.779659174,6223414.952963172,6223414.952963172,6223414.952963172,6223414.952963172,6223414.952963172,6223414.952963172
2026-01-21,5044502.776345335,4720909.489466243,4452617.994355759,4695519.978198132,5044785.209391195,5044785.209391195,5241278.815928538,4769830.756793093,4769830.756793093,4952449.986055176,5044502.776345335,5044502.776345335,5044502.776345335,5044502.776345335,5044502.776345335,5044502.776345335,6184925.752963172,5733589.072518414,5756620.960403517,4852173.326839861,6156852.047800251,6028559.070577756,5520819.229167196,6036025.915282724,5914527.921677791,5406052.179659175,6184925.752963172,6184925.752963172,6184925.752963172,6184925.752963172,6184925.752963172,6184925.752963172
2026-01-22,5045242.576345335,4721559.529466243,4453341.604355759,4696122.688198132,5045525.009391195,5045525.009391195,5242054.965928539,4770626.016793093,4770626.016793093,4953220.046055175,5045242.576345335,5045242.576345335,5045242.576345335,5045242.576345335,5045242.576345335,5045242.576345335,6258414.422963172,5801599.972518413,5824899.930403518,4909847.556839861,6229985.107800252,6100076.460577756,5586440.629167196,6107744.395282724,5984780.171677791,5470248.289659174,6258414.422963172,6258414.422963172,6258414.422963172,6258414.422963172,6258414.422963172,6258414.422963172
2026-01-23,4975232.126345335,4656022.069466244,4391449.364355759,4630968.698198132,4975514.559391195,4975514.559391195,5169317.915928539,4704347.276793093,4704347.276793093,4884469.306055175,4975232.126345335,4975232.126345335,4975232.126345335,4975232.126345335,4975232.126345335,4975232.126345335,6181766.452963172,5730207.872518413,5753270.660403517,4849896.926839861,6153720.147800252,6025287.420577755,5518093.379167196,6032852.215282724,5911278.221677789,5403260.579659174,6181766.452963172,6181766.452963172,6181766.452963172,6181766.452963172,6181766.452963172,6181766.452963172
2026-01-27,5010799.576345335,4689322.239466244,4422821.644355759,4664107.9781981325,5011082.009391195,5011082.009391195,5206258.715928538,4737933.006793093,4737933.006793093,4919353.586055176,5010799.576345335,5010799.576345335,5010799.576345335,5010799.576345335,5010799.576345335,5010799.576345335,6228693.922963172,5773555.872518414,5796775.780403517,4886776.906839861,6200383.457800251,6070900.360577755,5560068.979167196,6078684.545282724,5956089.77167779,5444297.289659174,6228693.922963172,6228693.922963172,6228693.922963172,6228693.922963172,6228693.922963172,6228693.922963172
2026-01-28,5095731.426345335,4768778.049466244,4497897.334355759,4743126.568198133,5096013.859391196,5096013.859391196,5294513.315928537,4818333.046793094,4818333.046793094,5002744.176055176,5095731.426345335,5095731.426345335,5095731.426345335,5095731.426345335,5095731.426345335,5095731.426345335,6283314.652963173,5824541.772518413,5847893.110403517,4929365.776839861,6254698.4978002515,6124160.170577755,5608712.979167196,6132074.265282724,6008573.62167779,5491976.679659174,6283314.652963173,6283314.652963173,6283314.652963173,6283314.652963173,6283314.652963173,6283314.652963173
2026-01-29,5152721.6263453355,4822070.589466244,4548263.744355759,4796164.528198132,5153004.059391196,5153004.059391196,5353727.765928538,4872243.8567930935,4872243.8567930935,5058666.036055176,5152721.6263453355,5152721.6263453355,5152721.6263453355,5152721.6263453355,5152721.6263453355,5152721.6263453355,6299815.122963173,5840328.122518414,5863665.480403517,4942023.656839862,6271069.407800252,6140351.410577755,5623339.629167196,6148326.145282724,6024659.071677789,5506397.6896591745,6299815.122963173,6299815.122963173,6299815.122963173,6299815.122963173,6299815.122963173,6299815.122963173
2026-01-30,5094064.776345335,4767139.8994662445,4496485.884355759,4741399.568198132,5094347.209391195,5094347.209391195,5292739.665928539,4816817.246793093,4816817.246793093,5001172.776055176,5094064.776345335,5094064.776345335,5094064.776345335,5094064.776345335,5094064.776345335,5094064.776345335,6319222.622963172,5858185.722518413,5881601.630403518,4957326.406839862,6290396.957800251,6159247.060577756,5640690.679167196,6167205.945282724,6043147.421677791,5523352.489659174,6319222.622963172,6319222.622963172,6319222.622963172,6319222.622963172,6319222.622963172,6319222.622963172
2026-02-01,4919843.426345335,4604148.529466243,4342439.304355759,4579190.288198132,4920125.859391196,4920125.859391196,5111598.865928538,4651827.516793094,4651827.516793094,4830142.696055176,4919843.426345335,4919843.426345335,4919843.426345335,4919843.426345335,4919843.426345335,4919843.426345335,6252826.672963172,5796707.372518414,5819865.480403517,4905180.306839861,6224299.007800251,6094547.460577756,5581400.129167196,6102419.045282724,5979705.471677789,5465312.639659175,6252826.672963172,6252826.672963172,6252826.672963172,6252826.672963172,6252826.672963172,6252826.672963172
2026-02-02,4984224.226345334,4664337.049466243,4399377.134355759,4639021.118198132,4984506.659391195,4984506.659391195,5178496.315928537,4712787.996793093,4712787.996793093,4893371.776055176,4984224.226345334,4984224.226345334,4984224.226345334,4984224.226345334,4984224.226345334,4984224.226345334,6291250.842963173,5832301.462518414,5855611.580403518,4935367.716839861,6262557.767800252,6131982.890577756,5615738.729167197,6139965.145282724,6016439.43167779,5498924.129659174,6291250.842963173,6291250.842963173,6291250.842963173,6291250.842963173,6291250.842963173,6291250.842963173
